doi,title,type,publisher
10.11647/obp.0052.03,3. Unravelling Lepcha manuscripts,book-chapter,Open Book Publishers
10.11647/obp.0052.04,"4. Technological aspects of the monastic manuscript collection at May Wäyni, Ethiopia",book-chapter,Open Book Publishers
10.11647/obp.0052.05,"5. Localising Islamic knowledge: acquisition and copying of the Riyadha Mosque manuscript collection in Lamu, Kenya",book-chapter,Open Book Publishers
10.11647/obp.0052.06,6. In the shadow of Timbuktu: the manuscripts of Djenné,book-chapter,Open Book Publishers
10.11647/obp.0052.08,8. Sacred boundaries: parishes and the making of space in the colonial Andes,book-chapter,Open Book Publishers
10.11647/obp.0052.09,9. Researching the history of slavery in Colombia and Brazil through ecclesiastical and notarial archives,book-chapter,Open Book Publishers
10.11647/obp.0052.10,10. Convict labour in early colonial Northern Nigeria: a preliminary study,book-chapter,Open Book Publishers
10.11647/obp.0052.11,11. Murid Ajami sources of knowledge: the myth and the reality,book-chapter,Open Book Publishers
10.11647/obp.0052.12,12. Digitisation of Islamic manuscripts and periodicals in Jerusalem and Acre,book-chapter,Open Book Publishers
10.11647/obp.0052.13,"13. A charlatan’s album: cartes-devisite from Bolivia, Argentina and Paraguay (1860-1880)",book-chapter,Open Book Publishers
10.11647/obp.0052.17,17. Music for a revolution: the sound archives of Radio Télévision Guinée,book-chapter,Open Book Publishers
10.11647/obp.0052.18,18. Conservation of the Iranian Golha radio programmes and the heritage of Persian classical poetry and music,book-chapter,Open Book Publishers
10.11647/obp.0052.19,"19. The use of sound archives for the investigation, teaching and safeguarding of endangered languages in Russia",book-chapter,Open Book Publishers
10.11647/obp.0052.22,The Endangered Archives Programme after ten years,book-chapter,Open Book Publishers
10.11647/obp.0053.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0053.02,2. The phonemes of spoken English,book-chapter,Open Book Publishers
10.11647/obp.0053.03,"3. The phoneme-grapheme correspondences of English, 1: Consonants",book-chapter,Open Book Publishers
10.11647/obp.0053.04,4. How do you know when to write a consonant letter double?,book-chapter,Open Book Publishers
10.11647/obp.0053.05,"5. The phoneme-grapheme correspondences of English, 2: Vowels",book-chapter,Open Book Publishers
10.11647/obp.0053.06,6. Some spelling rules for vowels,book-chapter,Open Book Publishers
10.11647/obp.0053.07,7. Special processes,book-chapter,Open Book Publishers
10.11647/obp.0053.08,8. The graphemes of written English,book-chapter,Open Book Publishers
10.11647/obp.0053.09,"9. The grapheme-phoneme correspondences of English, 1: Graphemes beginning with consonant letters",book-chapter,Open Book Publishers
10.11647/obp.0053.10,10. The grapheme-phoneme correspondences of English 2: Graphemes beginning with vowel letters,book-chapter,Open Book Publishers
10.11647/obp.0053.11,11. Evaluating some pronunciation rules for vowel graphemes,book-chapter,Open Book Publishers
10.11647/obp.0053.12,Appendix A: Assumptions and technicalities,book-chapter,Open Book Publishers
10.11647/obp.0053.13,Appendix B: Pedagogically selected lists of phoneme-grapheme and grapheme-phoneme correspondences,book-chapter,Open Book Publishers
10.11647/obp.0054.02,2. Experimentation and Quantification,book-chapter,Open Book Publishers
10.11647/obp.0054.03,3. Institutionalisation of Science,book-chapter,Open Book Publishers
10.11647/obp.0055.01,1. Smallpox and After: An Early History of the Treatment and Prevention of Infections,book-chapter,Open Book Publishers
10.11647/obp.0055.03,3. Lockjaw: Prevalent but Preventable,book-chapter,Open Book Publishers
10.11647/obp.0055.05,5. Vaccination: The Present and Future,book-chapter,Open Book Publishers
10.11647/obp.0055.09,9. The Contribution of Animal Experiments to Kidney Transplantation,book-chapter,Open Book Publishers
10.11647/obp.0055.10,10. Cardiopulmonary Bypass: Making Surgery on the Heart Possible,book-chapter,Open Book Publishers
10.11647/obp.0055.11,11. Artificial Heart Valves: From Caged Ball to Bioprosthesis,book-chapter,Open Book Publishers
10.11647/obp.0055.15,15. Early Animal Experiments in Anaesthesia,book-chapter,Open Book Publishers
10.11647/obp.0055.18,18. The History of Thalidomide,book-chapter,Open Book Publishers
10.11647/obp.0056.01,1. Robert Rennie – A Career Retrospective,book-chapter,Open Book Publishers
10.11647/obp.0056.02,2. “Tell Me Don’t Show Me” and the Fall and Rise of the Conveyancer,book-chapter,Open Book Publishers
10.11647/obp.0056.03,3. A Puzzling Case about Possession,book-chapter,Open Book Publishers
10.11647/obp.0056.06,"6. Property Law, Fiduciary Obligations and the Constructive Trust",book-chapter,Open Book Publishers
10.11647/obp.0056.07,7. The Offside Goals Rule and Fraud on Creditors,book-chapter,Open Book Publishers
10.11647/obp.0056.08,8. A New Era in Conveyancing: Advance Notices and the Land Registration etc. (Scotland) Act 2012,book-chapter,Open Book Publishers
10.11647/obp.0056.14,14. Conveyancing: A Bright Digital Future?,book-chapter,Open Book Publishers
10.11647/obp.0056.15,15. Islamic Mortgages,book-chapter,Open Book Publishers
10.11647/obp.0056.17,"17. Primary Clients, Secondary Clients, Surrogate Clients and Non-Clients – the Expanding Duty of Care of Scottish Solicitors",book-chapter,Open Book Publishers
10.11647/obp.0056.19,19. The Role of the Expert Witness in Professional Negligence Litigation,book-chapter,Open Book Publishers
10.11647/obp.0056.20,20. Robert Rennie: A Bibliography,book-chapter,Open Book Publishers
10.11647/obp.0057.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0057.02,2. Paintings,book-chapter,Open Book Publishers
10.11647/obp.0057.03,3. Portraits,book-chapter,Open Book Publishers
10.11647/obp.0057.04,4. Landscapes,book-chapter,Open Book Publishers
10.11647/obp.0057.05,5. The Built Environment,book-chapter,Open Book Publishers
10.11647/obp.0057.06,6. The Old Closes and Streets of Glasgow,book-chapter,Open Book Publishers
10.11647/obp.0057.07,7. Epilogue,book-chapter,Open Book Publishers
10.11647/obp.0058.02,The Conspiracy of Fiesco at Genoa. A Republican Tragedy,book-chapter,Open Book Publishers
10.11647/obp.0059.02,"2. Global Problems, Complexity, and Civil Society in East Asia",book-chapter,Open Book Publishers
10.11647/obp.0059.03,3. Energy Security and the Role of Green Economies in East Asia,book-chapter,Open Book Publishers
10.11647/obp.0059.04,4. Urban Security and Complexity in Northeast Asia,book-chapter,Open Book Publishers
10.11647/obp.0059.06,6. The Implications of Civic Diplomacy for ROK Foreign Policy,book-chapter,Open Book Publishers
10.11647/obp.0059.07,7. Anticipating Complex Northeast Asian Futures,book-chapter,Open Book Publishers
10.11647/obp.0061.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0061.02,2. Against the Right to Die,book-chapter,Open Book Publishers
10.11647/obp.0061.04,4. Beyond Price,book-chapter,Open Book Publishers
10.11647/obp.0061.05,5. Family History,book-chapter,Open Book Publishers
10.11647/obp.0061.07,7. Well-Being and Time,book-chapter,Open Book Publishers
10.11647/obp.0062.01,1. The Example in Dadupanthi Homiletics,book-chapter,Open Book Publishers
10.11647/obp.0062.02,2. Making it Vernacular in Agra: The Practice of Translation by Seventeenth-Century Jains,book-chapter,Open Book Publishers
10.11647/obp.0062.03,3. World Enough and Time: Religious Strategy and Historical Imagination in an Indian Sufi Tale,book-chapter,Open Book Publishers
10.11647/obp.0062.04,4. Hearing Mo‘jizat in South Asian Shi‘ism,book-chapter,Open Book Publishers
10.11647/obp.0062.05,"5. Note to Self: What Marathi Kirtankars’ Notebooks Suggest about Literacy, Performance, and the Travelling Performer in Pre-Colonial Maharashtra",book-chapter,Open Book Publishers
10.11647/obp.0062.06,6. A Handbook for Storytellers: The Ṭirāz al-akhbār and the Qissa Genre,book-chapter,Open Book Publishers
10.11647/obp.0062.07,7. Did Surdas Perform the Bhāgavata-purāṇa?,book-chapter,Open Book Publishers
10.11647/obp.0062.08,"8. Text, Orality, and Performance in Newar Devotional Music1",book-chapter,Open Book Publishers
10.11647/obp.0062.09,9. Listening for the Context: Tuning in to the Reception of Riti Poetry1,book-chapter,Open Book Publishers
10.11647/obp.0062.10,10. Reading the Acts and Lives of Performers in Mughal Persian Texts,book-chapter,Open Book Publishers
10.11647/obp.0062.11,11. Persian Poets on the Streets: The Lore of Indo-Persian Poetic Circles in Late Mughal India,book-chapter,Open Book Publishers
10.11647/obp.0062.12,12. Texts and Tellings: Kathas in the Fifteenth and Sixteenth Centuries,book-chapter,Open Book Publishers
10.11647/obp.0062.13,"13. A Curious King, a Psychic Leper, and the Workings of Karma: Bajid’s Entertaining Narratives",book-chapter,Open Book Publishers
10.11647/obp.0062.14,14. Raga in the Early Sixteenth Century,book-chapter,Open Book Publishers
10.11647/obp.0062.15,15. Learning to Taste the Emotions: The Mughal Rasika,book-chapter,Open Book Publishers
10.11647/obp.0062.16,16. Patterns of Composition in the Seventeenth-Century Bengali Literature of Arakan,book-chapter,Open Book Publishers
10.11647/obp.0062.17,17. The Musical Lives of Texts: Rhythms and Communal Relationships among the Nizamis and Some of Their Neighbours in South and West Asia,book-chapter,Open Book Publishers
10.11647/obp.0062.18,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0065.01,"1.1 A Legacy of Revolt, 1803-1821",book-chapter,Open Book Publishers
10.11647/obp.0065.03,"2.1 The “New Thinking”: Nature, Self, and Society, 1836-1850",book-chapter,Open Book Publishers
10.11647/obp.0065.06,"4. Actively Entering Old Age, 1865-1882",book-chapter,Open Book Publishers
10.11647/obp.0065.08,6.1 Europe in Emerson and Emerson in Europe,book-chapter,Open Book Publishers
10.11647/obp.0065.09,6.2 Asia in Emerson and Emerson in Asia,book-chapter,Open Book Publishers
10.11647/obp.0065.11,Introduction: Emerson as Spiritual and Social Revolutionary,book-chapter,Open Book Publishers
10.11647/obp.0066.03,"2.Reading Time, Text and the World",book-chapter,Open Book Publishers
10.11647/obp.0066.05,"4. Virtuous Pagans, Hopeless Desire and Unjust Justice",book-chapter,Open Book Publishers
10.11647/obp.0066.06,"5. Massacre, Miserere and Martyrdom",book-chapter,Open Book Publishers
10.11647/obp.0066.08,7. The Wheeling Sevens,book-chapter,Open Book Publishers
10.11647/obp.0066.10,9.‘Without Any Violence’,book-chapter,Open Book Publishers
10.11647/obp.0066.11,10. Humility and the (P)arts of Art,book-chapter,Open Book Publishers
10.11647/obp.0066.13,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0068.01,1. Life of Nepos,book-chapter,Open Book Publishers
10.11647/obp.0068.02,2. Reading Nepos,book-chapter,Open Book Publishers
10.11647/obp.0068.03,3. Historical Context and Hannibal,book-chapter,Open Book Publishers
10.11647/obp.0068.04,Bibliography,book-chapter,Open Book Publishers
10.11647/obp.0068.06,Text of Nepos’ Life of Hannibal,book-chapter,Open Book Publishers
10.11647/obp.0068.07,Notes,book-chapter,Open Book Publishers
10.11647/obp.0084.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0085.01,"1. Forests, Trees and Landscapes for Food Security and Nutrition",book-chapter,Open Book Publishers
10.11647/obp.0085.02,2. Understanding the Roles of Forests and Tree-based Systems in Food Provision,book-chapter,Open Book Publishers
10.11647/obp.0085.03,"3. The Historical, Environmental and Socio-Economic Context of Forests and Tree-Based Systems for Food Security and Nutrition",book-chapter,Open Book Publishers
10.11647/obp.0085.05,5. Response Options Across the Landscape,book-chapter,Open Book Publishers
10.11647/obp.0085.06,"6. Public Sector, Private Sector and Socio-Cultural Response Options",book-chapter,Open Book Publishers
10.11647/obp.0086.01,III. Morality Here and There,book-chapter,Open Book Publishers
10.11647/obp.0001.33,Appendix II: The Principal Philhellenic Expediitions,book-chapter,Open Book Publisher
10.11647/obp.0005.07,Appendix 1. Translations of the Proclamations and Public Notices,book-chapter,Open Book Publishers
10.11647/obp.0028.01,Professor Alexander Norman Jeffares 11 August 1920-1 June 2005,book-chapter,Open Book Publishers
10.11647/obp.0028.10,W. B. Yeats and the Creative Process: The Example of 'Her Triumph',book-chapter,Open Book Publishers
10.11647/obp.0028.11,The Cold Heaven,book-chapter,Open Book Publishers
10.11647/obp.0028.21,"Ronald Schuchard, The Last Minstrels: Yeats and the Revival of the Bardic Arts",book-chapter,Open Book Publishers
10.11647/obp.0032.09,Mongghul Ha Clan Oral History Documentation,book-chapter,Open Book Publishers
10.11647/obp.0036.01,Foreword,book-chapter,Open Book Publishers
10.11647/obp.0038.05,Playing with Voices and with Doubles in Two of Yeats’s plays: The Words upon the Window-pane and A Full Moon in March,book-chapter,Open Book Publishers
10.11647/obp.0038.17,"The King’s Threshold: Manuscript Materials, edited by Declan Kiely, Yeats in Manuscript Series",book-chapter,Open Book Publishers
10.11647/obp.0038.22,Writings on Literature and Art: G. W. Russell – A.E. Edited and with an Introduction by Peter Kuch,book-chapter,Open Book Publishers
10.11647/obp.0038.24,"Michael McAteer, Yeats and European Drama",book-chapter,Open Book Publishers
10.11647/obp.0041.02,On the Nature of Evidence,book-chapter,Open Book Publishers
10.11647/obp.0041.03,Textual Authority and the Sources of Variance,book-chapter,Open Book Publishers
10.11647/obp.0041.04,The Material Ballad,book-chapter,Open Book Publishers
10.11647/obp.0041.05,Sound and Writing,book-chapter,Open Book Publishers
10.11647/obp.0041.07,Palimpsest or texte génétique,book-chapter,Open Book Publishers
10.11647/obp.0041.08,Afterword: ‘All her friends cried out for shame’,book-chapter,Open Book Publishers
10.11647/obp.0042.03,"Reigns of Peter II (1727-1730), Anna Ivanovna (1730-1740), Ivan VI (1740-1741), and Elizabeth (1741-1762)",book-chapter,Open Book Publishers
10.11647/obp.0042.06,Reign of Alexander I (1801-1825),book-chapter,Open Book Publishers
10.11647/obp.0046.05,5. Symbol Systems,book-chapter,Open Book Publishers
10.11647/obp.0046.07,7. Interpreting Images,book-chapter,Open Book Publishers
10.11647/obp.0046.10,10. Pictures and Properties,book-chapter,Open Book Publishers
10.11647/obp.0047.02,2. Poppy Politics: Remembrance of Things Present,book-chapter,Open Book Publishers
10.11647/obp.0047.06,6. South Asian Heritage and Archaeological Practices,book-chapter,Open Book Publishers
10.11647/obp.0047.09,9. Fear of Cultural Objects,book-chapter,Open Book Publishers
10.11647/obp.0047.11,11. The Possibilities and Perils of Heritage Management,book-chapter,Open Book Publishers
10.11647/obp.0047.14,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0049.02,2. Two Stories About the Orphan Boy and the Monster,book-chapter,Open Book Publishers
10.11647/obp.0049.07,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0050.03,The Vicissitudes of Democracy: Part 2,book-chapter,Open Book Publishers
10.11647/obp.0050.04,The Nationality Question in the Contemporary World,book-chapter,Open Book Publishers
10.11647/obp.0050.06,Appendix: An Interview with Noam Chomsky,book-chapter,Open Book Publishers
10.11647/obp.0052.07,"7. The first Gypsy/Roma organisations, churches and newspapers",book-chapter,Open Book Publishers
10.11647/obp.0052.14,"14. Hearing images, tasting pictures: making sense of Christian mission photography in the Lushai Hills district, Northeast India (1870-1920)",book-chapter,Open Book Publishers
10.11647/obp.0052.15,"15. The photographs of Baluev: capturing the “socialist transformation” of the Krasnoyarsk northern frontier, 1938-1939",book-chapter,Open Book Publishers
10.11647/obp.0052.16,16. Archiving a Cameroonian photographic studio,book-chapter,Open Book Publishers
10.11647/obp.0052.23,"Crumb trails, threads and traces: Endangered Archives and history",book-chapter,Open Book Publishers
10.11647/obp.0054.04,4. Truth(s),book-chapter,Open Book Publishers
10.11647/obp.0054.05,5. The Scientific Revolution: The Big Picture,book-chapter,Open Book Publishers
10.11647/obp.0054.06,6. West and East European Contexts,book-chapter,Open Book Publishers
10.11647/obp.0054.07,Epilogue,book-chapter,Open Book Publishers
10.11647/obp.0054.08,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0055.02,2. Rabies,book-chapter,Open Book Publishers
10.11647/obp.0055.04,"4. Pertussis Vaccine, Unfairly Maligned – At What Cost?",book-chapter,Open Book Publishers
10.11647/obp.0055.06,6. The Conquest of Polio and the Contribution of Animal Experiments,book-chapter,Open Book Publishers
10.11647/obp.0055.12,12. Animals and Blood Transfusion,book-chapter,Open Book Publishers
10.11647/obp.0055.13,13. Animal Experiments and the Production of Insulin,book-chapter,Open Book Publishers
10.11647/obp.0055.19,19. Misleading Research or Misleading Statistics: Animal Experiments and Cancer Research,book-chapter,Open Book Publishers
10.11647/obp.0055.21,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0056.04,4. “It’s in the Post”: Distance Contracting in Scotland 1681-1855,book-chapter,Open Book Publishers
10.11647/obp.0056.05,5. Assignations of All Sums Securities,book-chapter,Open Book Publishers
10.11647/obp.0056.09,9. Bona Fide Acquisition: New in Scottish Land Law?,book-chapter,Open Book Publishers
10.11647/obp.0056.10,10. Res Merae Facultatis: Through a Glass Darkly,book-chapter,Open Book Publishers
10.11647/obp.0056.12,12. Enforcing Repairing Obligations by Specific Implement,book-chapter,Open Book Publishers
10.11647/obp.0056.13,13. Two Questions in the Law of Leases,book-chapter,Open Book Publishers
10.11647/obp.0056.16,16. Completion of the Land Register: The Scottish Approach,book-chapter,Open Book Publishers
10.11647/obp.0058.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0059.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0059.05,5. Complexity and Weapons of Mass Destruction in Northeast Asia,book-chapter,Open Book Publishers
10.11647/obp.0061.08,8. So It Goes,book-chapter,Open Book Publishers
10.11647/obp.0065.02,"1.2 Becoming an American “Adam,” 1822-1835",book-chapter,Open Book Publishers
10.11647/obp.0065.04,"2.2 Dialogues with Self and Society, 1835-1860",book-chapter,Open Book Publishers
10.11647/obp.0065.05,"3. Pragmatic Idealist in Action, 1850-1865",book-chapter,Open Book Publishers
10.11647/obp.0065.07,5. Spawning a Wide New Consciousness,book-chapter,Open Book Publishers
10.11647/obp.0066.04,"3. The Bliss and Abyss of Freedom: Hope, Personhood and Particularity",book-chapter,Open Book Publishers
10.11647/obp.0066.07,"6. Divided City, Slavish Italy, Universal Empire",book-chapter,Open Book Publishers
10.11647/obp.0066.09,8. Civitas and Love: Looking Backward from Paradiso viii,book-chapter,Open Book Publishers
10.11647/obp.0066.12,11. The Art of Teaching and the Nature of Love,book-chapter,Open Book Publishers
10.11647/obp.0068.05,Chronology of Hannibal’s Life,book-chapter,Open Book Publishers
10.11647/obp.0068.08,Full Vocabulary for Nepos’ Life of Hannibal and Prologus to the Lives of Outstanding Commanders,book-chapter,Open Book Publishers
10.11647/obp.0069.01,"1. Family, Childhood and Youth (1767-1794)",book-chapter,Open Book Publishers
10.11647/obp.0069.02,2. Jena and Berlin (1795-1804),book-chapter,Open Book Publishers
10.11647/obp.0069.03,3. The Years with Madame de Staël (1804-1817),book-chapter,Open Book Publishers
10.11647/obp.0083.01,1. Evidence and Argument,book-chapter,Open Book Publishers
10.11647/obp.0083.02,2. Extensions and Connections,book-chapter,Open Book Publishers
10.11647/obp.0083.03,3. Objections and Replies,book-chapter,Open Book Publishers
10.11647/obp.0083.04,4. Prospects and Horizons,book-chapter,Open Book Publishers
10.11647/obp.0083.05,Coda,book-chapter,Open Book Publishers
10.11647/obp.0083.06,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0084.04,4. Crime and punishment,book-chapter,Open Book Publishers
10.11647/obp.0085.04,4. Drivers of Forests and Tree-based Systems for Food Security and Nutrition,book-chapter,Open Book Publishers
10.11647/obp.0087.01,Enquiry I,book-chapter,Open Book Publishers
10.11647/obp.0087.02,Enquiry II,book-chapter,Open Book Publishers
10.11647/obp.0087.03,Enquiry III,book-chapter,Open Book Publishers
10.11647/obp.0087.04,Enquiry IV,book-chapter,Open Book Publishers
10.11647/obp.0087.05,Enquiry V,book-chapter,Open Book Publishers
10.11647/obp.0087.06,Enquiry VI,book-chapter,Open Book Publishers
10.11647/obp.0087.07,Enquiry VII,book-chapter,Open Book Publishers
10.11647/obp.0087.08,Enquiry VIII,book-chapter,Open Book Publishers
10.11647/obp.0087.10,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0087.11,Summary,book-chapter,Open Book Publishers
10.11647/obp.0028.23,"Margaret Mills Harper, Wisdom of Two: The Spiritual and Literary Collaboration of George and W. B. Yeats",book-chapter,Open Book Publishers
10.11647/obp.0034.02,How to Read Ibonia: Folkloric Restatement,book-chapter,Open Book Publishers
10.11647/obp.0036.04,"Michelet, Opening Address at the Faculty of Letters, 9 January 1834",book-chapter,Open Book Publishers
10.11647/obp.0042.05,Reign of Paul I (1796-1801),book-chapter,Open Book Publishers
10.11647/obp.0046.03,3. Depiction and Intention,book-chapter,Open Book Publishers
10.11647/obp.0046.09,9. Perspective and Possibility,book-chapter,Open Book Publishers
10.11647/obp.0047.10,10. Restitution,book-chapter,Open Book Publishers
10.11647/obp.0049.01,1. The Man Who Bothered Ants,book-chapter,Open Book Publishers
10.11647/obp.0052.21,Preserving the past: creating the Endangered Archives Programme,book-chapter,Open Book Publishers
10.11647/obp.0055.07,"7. Diphtheria: Understanding, Treatment and Prevention",book-chapter,Open Book Publishers
10.11647/obp.0055.08,8. Development of Dialysis to Treat Loss of Kidney Function,book-chapter,Open Book Publishers
10.11647/obp.0055.14,14. Animals and Humans: Remarkably Similar,book-chapter,Open Book Publishers
10.11647/obp.0055.16,16. The Control of Malignant Hypertension,book-chapter,Open Book Publishers
10.11647/obp.0055.17,17. Penicillin And Laboratory Animals: The Animal Rights Myth,book-chapter,Open Book Publishers
10.11647/obp.0056.18,18. The Court and the Conveyancing Expert,book-chapter,Open Book Publishers
10.11647/obp.0061.03,3. A Right of Self-Termination?,book-chapter,Open Book Publishers
10.11647/obp.0061.06,6. Persons in Prospect,book-chapter,Open Book Publishers
10.11647/obp.0064.01,1. Dancing to Architecture?,book-chapter,Open Book Publishers
10.11647/obp.0064.02,2. Theoretical Matters,book-chapter,Open Book Publishers
10.11647/obp.0064.03,"3. Violinists, Violin Schools and Emerging Trends",book-chapter,Open Book Publishers
10.11647/obp.0064.04,4. Analysis of Performance Features,book-chapter,Open Book Publishers
10.11647/obp.0064.05,5. Affect and Individual Difference: Towards a Holistic Account of Performance,book-chapter,Open Book Publishers
10.11647/obp.0064.06,"6. Conclusions and an Epilogue: The Complexity Model of Music Performance, Deleuze and Brain Laterality",book-chapter,Open Book Publishers
10.11647/obp.0065.10,Foreward: Emerson's Renewing Power,book-chapter,Open Book Publishers
10.11647/obp.0066.02,1.ii.Orientation,book-chapter,Open Book Publishers
10.11647/obp.0067.01,1. The Life of Ovid,book-chapter,Open Book Publishers
10.11647/obp.0067.02,2. The Amores,book-chapter,Open Book Publishers
10.11647/obp.0067.03,3. The Manuscript Tradition of Ovid’s Amores,book-chapter,Open Book Publishers
10.11647/obp.0067.04,5. Scansion,book-chapter,Open Book Publishers
10.11647/obp.0067.05,6. Epigram: preface from the author,book-chapter,Open Book Publishers
10.11647/obp.0067.06,7. Amores 1.1: Ovid finds his muse,book-chapter,Open Book Publishers
10.11647/obp.0067.07,8. Amores 1.2: Conquered by Cupid,book-chapter,Open Book Publishers
10.11647/obp.0067.08,9. Amores 1.3: Just give me a chance,book-chapter,Open Book Publishers
10.11647/obp.0067.09,10. Amores 1.4: Secret signs,book-chapter,Open Book Publishers
10.11647/obp.0067.10,11. Amores 1.5: The siesta,book-chapter,Open Book Publishers
10.11647/obp.0067.11,12. Amores 1.6: On the doorstep,book-chapter,Open Book Publishers
10.11647/obp.0067.12,13. Amores 1.7: Violence and love,book-chapter,Open Book Publishers
10.11647/obp.0067.13,14. Amores 1.8: The bad influence,book-chapter,Open Book Publishers
10.11647/obp.0067.14,15. Amores 1.9: Love and war,book-chapter,Open Book Publishers
10.11647/obp.0067.15,16. Amores 1.10: Love for sale,book-chapter,Open Book Publishers
10.11647/obp.0067.16,17. Amores 1.11: Sending a message,book-chapter,Open Book Publishers
10.11647/obp.0067.17,18. Amores 1.12: Shooting messengers,book-chapter,Open Book Publishers
10.11647/obp.0067.18,19. Amores 1.13: Oh how I hate to get up in the morning,book-chapter,Open Book Publishers
10.11647/obp.0067.19,20. Amores 1.14: Bad hair,book-chapter,Open Book Publishers
10.11647/obp.0067.20,21. Amores 1.15: Poetic immortality,book-chapter,Open Book Publishers
10.11647/obp.0067.21,"Full vocabulary for Ovid’s Amores, Book 1",book-chapter,Open Book Publishers
10.11647/obp.0069.04,4. Bonn and India (1818-1845),book-chapter,Open Book Publishers
10.11647/obp.0069.05,5. The Past Returns,book-chapter,Open Book Publishers
10.11647/obp.0069.06,Short Biographies,book-chapter,Open Book Publishers
10.11647/obp.0084.06,6. Being there,book-chapter,Open Book Publishers
10.11647/obp.0085.07,7. Conclusions,book-chapter,Open Book Publishers
10.11647/obp.0087.09,Enquiry IX,book-chapter,Open Book Publishers
10.11647/obp.0090.01,1. Music Journalism in Early Victorian London,book-chapter,Open Book Publishers
10.11647/obp.0090.02,2.Ernani(1845),book-chapter,Open Book Publishers
10.11647/obp.0090.03,3.NabuccoandI Lombardi(1846),book-chapter,Open Book Publishers
10.11647/obp.0090.04,4.I due FoscariandI masnadieri(1847),book-chapter,Open Book Publishers
10.11647/obp.0090.05,5.Attila(1848),book-chapter,Open Book Publishers
10.11647/obp.0090.06,6. Uneventful Years: 1849–1852,book-chapter,Open Book Publishers
10.11647/obp.0090.07,7.Rigoletto(1853),book-chapter,Open Book Publishers
10.11647/obp.0090.08,8.Il trovatore(1855),book-chapter,Open Book Publishers
10.11647/obp.0090.09,9. A Moral Case: The Outburst ofLa traviata(1856),book-chapter,Open Book Publishers
10.11647/obp.0090.10,10.Luisa Miller(1858),book-chapter,Open Book Publishers
10.11647/obp.0090.11,11.I vespri siciliani(1859),book-chapter,Open Book Publishers
10.11647/obp.0090.12,12. The Years 1860 and 1861:Un ballo in maschera,book-chapter,Open Book Publishers
10.11647/obp.0090.13,13.Inno delle nazioni(1862),book-chapter,Open Book Publishers
10.11647/obp.0090.14,14.Don CarlosandLa forza del destino(1867),book-chapter,Open Book Publishers
10.11647/obp.0090.15,15. The Late 1860s and Wagner’sL’Olandese dannato(1870),book-chapter,Open Book Publishers
10.11647/obp.0090.16,16. Verdi’sRequiemand Wagner’sLohengrin(1875),book-chapter,Open Book Publishers
10.11647/obp.0090.17,17. Aida (1876),book-chapter,Open Book Publishers
10.11647/obp.0090.18,18. Music Journalism in London: The Late 1870s and 1880s,book-chapter,Open Book Publishers
10.11647/obp.0090.19,19.Otelloat the Royal Lyceum (1889),book-chapter,Open Book Publishers
10.11647/obp.0090.20,20.Falstaffat Covent Garden (1894),book-chapter,Open Book Publishers
10.11647/obp.0090.21,Conclusions,book-chapter,Open Book Publishers
10.11647/obp.0090.22,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0091.01,Introduction,book-chapter,Open Book Publishers
10.11647/obp.0091.02,Preface,book-chapter,Open Book Publishers
10.11647/obp.0091.06,1. The Long and Influential Life of the Universal Declaration of Human Rights,book-chapter,Open Book Publishers
10.11647/obp.0091.07,2. The Evolving Understanding of Rights,book-chapter,Open Book Publishers
10.11647/obp.0091.09,4. Social and Economic Rights,book-chapter,Open Book Publishers
10.11647/obp.0091.10,5. Responsibility for Human Rights,book-chapter,Open Book Publishers
10.11647/obp.0091.11,6. Implementation of Human Rights,book-chapter,Open Book Publishers
10.11647/obp.0093.01,1. Setting the Scene,book-chapter,Open Book Publishers
10.11647/obp.0093.02,"2. Case Study on Bangladesh’s Pharmaceutical Industry, Legislative and Institutional Framework and Pricing of Pharmaceuticals",book-chapter,Open Book Publishers
10.11647/obp.0093.03,"3. The Experiences of TRIPS-compliant Patent Law Reform in Brazil, China, India and South Africa—Lessons for Bangladesh",book-chapter,Open Book Publishers
10.11647/obp.0093.04,4. The Globalising Standard of Patent Protection in WTO Law and Policy Options for the LDCs: The Context of Bangladesh,book-chapter,Open Book Publishers
10.11647/obp.0093.05,5. Has the TRIPS Waiver Helped the Least Developed Countries Progress Towards Innovation and Compliance?,book-chapter,Open Book Publishers
10.11647/obp.0096.01,1. Introduction,book-chapter,Open Book Publishers
10.11647/obp.0096.02,2. The Environment in Disguise: Insurgency and Digital Media in the Southern Cone,book-chapter,Open Book Publishers
